catalog_schema_version,catalog_version,transformation_rules_version,blackforge_id,display_order_v2,record_hash,source_fingerprint,review_status,manual_review_reason,activation_tier,default_enabled,selection_weight,mode,source_catalog,source_kind,source_number,source_ref,source_file,source_family,title,description,source_text,operational_prompt,operationalization_status,stage_primary,stage_secondary,stage_confidence,combination_role,recommended_pair_roles,functional_category_primary,functional_category_secondary,taxonomy_confidence,domain_primary,domain_secondary,cybersecurity_fit,developer_tools_fit,profile_offensive_research,profile_defensive_engineering,profile_devtools,profile_hybrid,causal_axis_primary,causal_axis_secondary,causal_axis_confidence,evidence_level,verification_method,input_contract,output_artifact,use_when,avoid_when,prerequisites,execution_scope_v2,safety_class,risk_level,requires_sandbox,requires_explicit_authorization,external_target_prohibited,human_impact,compliance_impact,quota_group,near_duplicate_status,canonical_item_id,semantic_cluster_id,score_profile_version,source_integrity_v2,operational_clarity_v2,blackforge_fit_v2,causal_leverage_v2,validation_readiness_v2,diversity_contribution_v2,quality_score_v2,score_confidence,debate_rounds_applied,change_reason,tier_relaxation_reason,pipeline_stage,functional_category,domain_scope,execution_scope,tier,activation_weight,audit_score,audit_origin,audit_change,audit_note
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-M800-0567,11,a5b723b5bef7b18d43de8fa6cb9fd6baa116e4180073bb0876efa2231ea5a6d8,4ce9905e9d48398c8adef2dfa6d89ca6ab972d0e47fd5a8af2a8f5a23b2b847f,approved_auto,,essential,True,9,BLACKFORGE,M800,method,567,M800-0567,800_metodos_ideas_disruptivas.txt,Ciberseguridad,Prueba antes de despliegue,Verificar artefactos en aislamiento antes de promoverlos.,Prueba antes de despliegue — Verificar artefactos en aislamiento antes de promoverlos.,"Ejecuta la operación: Prueba antes de despliegue — Verificar artefactos en aislamiento antes de promoverlos.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,EVALUAR,MATERIALIZAR,1.0,evaluator,scope_guard;mapper,evidence_verification,supply_chain_build,0.8,cybersecurity,,65,4,36,76,11,51,evidence_required,failure_default,1.0,testable,test,"artifact_or_plan, acceptance_criteria, evidence",evaluation_report,"Cuando hay que decidir con evidencia, reproducibilidad y criterio de abandono.",No cambiar métricas después de conocer el resultado.,acceptance_criteria;logging;reproducible_environment,local_analysis,S1_DEFENSIVE,low_medium,False,False,False,False,False,evidence_verification|evidence_required,unique,BF-CYB-M800-0567,,BF-Q2.0,15,15,13,20,10,2,75,high,1-20,stage_reclassified;category_reclassified;domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,,MATERIALIZAR,supply_chain_build,hybrid,local_analysis,core,5,85,gap_audit_addition,added,Añadido al detectar un hueco de cobertura frente al catálogo completo.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-M800-0576,12,c528d4865ff5dd0af068e26a2778ac4b0e928d34de62af5febedcf33a5e9bcfb,9719cdc4aa5f5e072dcb97b97f00e9ddca9e2a9317f2459179e08579ac1dd472,approved_auto,,essential,True,9,BLACKFORGE,M800,method,576,M800-0576,800_metodos_ideas_disruptivas.txt,Ciberseguridad,Verificación reproducible,Permitir reconstruir y comprobar artefactos.,Verificación reproducible — Permitir reconstruir y comprobar artefactos.,"Ejecuta la operación: Verificación reproducible — Permitir reconstruir y comprobar artefactos.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,EVALUAR,,1.0,evaluator,scope_guard;mapper,evidence_verification,,1.0,cybersecurity,,65,4,36,76,11,51,evidence_required,,1.0,reproducible,reconstruction,"artifact_or_plan, acceptance_criteria, evidence",evaluation_report,"Cuando hay que decidir con evidencia, reproducibilidad y criterio de abandono.",No cambiar métricas después de conocer el resultado.,acceptance_criteria;logging;reproducible_environment,local_analysis,S1_DEFENSIVE,low_medium,False,False,False,False,False,evidence_verification|evidence_required,unique,BF-CYB-M800-0576,,BF-Q2.0,15,11,13,18,15,2,74,high,1-20,category_reclassified;domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,,EVALUAR,supply_chain_build,hybrid,local_analysis,core,5,75,original_csv,retained,Coincidencia canónica verificada.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-L600-1540,13,38a23af8a493df64350d8eef39d876f29bfeb6437a417520fc251dff741da3c1,a735f378053f6badc6e22ab61ae18b8057a099dca82efeaa4547e91f2426248c,approved_auto,,essential,True,9,BLACKFORGE,L600,lens,1540,L600-1540,lentes_1101-1700.txt,Lentes 1501-1550,Lente de inversión de modelo,reconstruir rasgos de datos privados mediante acceso a las salidas de un modelo.,Lente de inversión de modelo: reconstruir rasgos de datos privados mediante acceso a las salidas de un modelo.,"Examina el reto desde: Lente de inversión de modelo: reconstruir rasgos de datos privados mediante acceso a las salidas de un modelo.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,CARTOGRAFIAR,,1.0,mapper,decomposer;frame_breaker,agents_ai_devtools,,1.0,cybersecurity,,34,16,19,19,40,36,data_flow,authorization_rule,1.0,reproducible,reconstruction,"normalized_challenge, known_solutions, context",problem_map,"Cuando hace falta describir el espacio conocido, actores, dependencias o puntos ciegos.",No confundir perspectiva con evidencia de eficacia.,normalized_challenge;source_traceability,defensive_design,S1_DEFENSIVE,medium,False,False,False,False,False,agents_ai_devtools|data_flow,unique,BF-CYB-L600-1540,,BF-Q2.0,15,13,7,15,15,5,70,high,1-20,category_reclassified;domain_reclassified;execution_hardened;tier_recalibrated;causal_axis_added;integration_contract_added,,CARTOGRAFIAR,data_privacy_provenance,hybrid,conceptual_only,core,5,71,original_csv,retained,Coincidencia canónica verificada.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-M800-0557,14,b710be51e5455dc3c4dffc893dc9f19d3e8935a119d0f5444c98e1df49b19ca4,c60ef6b4ee230d59a25a449fe4dc3594005bec11527d9f0e0063f883c1a5a1e6,approved_auto,,essential,True,9,BLACKFORGE,M800,method,557,M800-0557,800_metodos_ideas_disruptivas.txt,IA y automatización,Explicación operativa,"Mostrar evidencia y pasos reproducibles, no solo texto persuasivo.","Explicación operativa — Mostrar evidencia y pasos reproducibles, no solo texto persuasivo.","Ejecuta la operación: Explicación operativa — Mostrar evidencia y pasos reproducibles, no solo texto persuasivo.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,DIVERGIR,,0.55,idea_generator,adversarial_challenger;evaluator,evidence_verification,agents_ai_devtools,0.8,developer_tools,,0,37,0,30,24,28,evidence_required,,0.75,reproducible,none,"frozen_problem_model, rupture_set, taboo_mechanisms",idea_candidate,Cuando se necesitan alternativas estructuralmente distintas y una cartera diversa.,No declarar novedad mundial sin investigación externa.,normalized_challenge;source_traceability,defensive_design,S1_DEFENSIVE,low_medium,False,False,False,False,False,evidence_verification|evidence_required,unique,BF-CYB-M800-0557,,BF-Q2.0,15,13,7,16,15,2,68,medium,1-20,tier_recalibrated;causal_axis_added;integration_contract_added,,DIVERGIR,evidence_verification,developer_tools,defensive_design,core,5,70,gap_audit_addition,added,Añadido al detectar un hueco de cobertura frente al catálogo completo.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-M800-0603,15,d06f912dd36f5fea05d21f5e3ad935018242af965b92da55d3ad137efc166007,5ac1493da82381b316b21b64132879113caa94968b6c301f2c0063d795fdf676,approved_auto,,essential,True,9,BLACKFORGE,M800,method,603,M800-0603,800_metodos_ideas_disruptivas.txt,Contrafactuales históricos,Sin combustibles fósiles,Reconstruir logística y producción con energía limitada.,Sin combustibles fósiles — Reconstruir logística y producción con energía limitada.,"Ejecuta la operación: Sin combustibles fósiles — Reconstruir logística y producción con energía limitada.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,EVALUAR,,0.55,evaluator,scope_guard;mapper,causal_state_transitions,,0.55,cybersecurity,,0,0,0,10,38,26,constraint_scope,,0.4,reproducible,reconstruction,"artifact_or_plan, acceptance_criteria, evidence",evaluation_report,"Cuando hay que decidir con evidencia, reproducibilidad y criterio de abandono.",No cambiar métricas después de conocer el resultado.,acceptance_criteria;logging;reproducible_environment,local_analysis,S1_DEFENSIVE,low_medium,False,False,False,False,False,causal_state_transitions|constraint_scope,unique,BF-CYB-M800-0603,,BF-Q2.0,15,13,0,14,15,10,67,medium,1-20,stage_reclassified;category_reclassified;domain_reclassified;execution_hardened;tier_recalibrated;causal_axis_added;integration_contract_added,,DIVERGIR,agents_ai_devtools,hybrid,defensive_design,extended,2,65,original_csv,retained,Coincidencia canónica verificada.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-S800-0472,16,0dc172f2bb61367f21aebe3ef44ca9477e5a3f3ba7d7475ab20bf47963551bb3,5dd5a333ce2494856bc0bf27323f00c528bb67b268775d7a86400b450bea714b,approved_auto,,essential,True,9,BLACKFORGE,S800,space_escape,472,S800-0472,800_tecnicas_salto_espacio_conocido.txt,"Gobernanza, autoridad e incentivos",Contrato adversarial reversible,cualquier parte puede activar una prueba hostil.,Contrato adversarial reversible — cualquier parte puede activar una prueba hostil.,"Explora fuera del espacio conocido mediante: Contrato adversarial reversible — cualquier parte puede activar una prueba hostil.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,ATACAR,,1.0,adversarial_challenger,evolver;evaluator,adversarial_threat,governance_incentives,1.0,cybersecurity,,8,0,44,4,0,26,rollback_authority,,1.0,adversarial,test,"idea_candidate, threat_model, safety_limits",adversarial_findings,"Cuando una idea debe resistir abuso, adaptación adversarial o casos límite autorizados.","No ejecutar contra terceros ni fuera de un entorno propio, autorizado o simulado.",normalized_challenge;source_traceability,defensive_design,S1_DEFENSIVE,medium,False,False,False,False,False,adversarial_threat|rollback_authority,unique,BF-CYB-S800-0472,,BF-Q2.0,15,13,2,20,12,4,66,high,1-20,category_reclassified;domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,,ATACAR,experimentation_benchmarks,hybrid,defensive_design,extended,2,75,original_csv,retained,Coincidencia canónica verificada.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-M800-0375,17,2e9cb4ad04d0bf6bf71ca877b85cec3dec2f7ebdc2646a283cc7af8638833545,53a6af0b253789848f23d872b00ae4b5dfec70e57281fe475f9cb79b4f0d392a,approved_auto,,essential,True,9,BLACKFORGE,M800,method,375,M800-0375,800_metodos_ideas_disruptivas.txt,Datos e información,Dato adversarial,Probar el sistema con entradas diseñadas para confundirlo.,Dato adversarial — Probar el sistema con entradas diseñadas para confundirlo.,"Ejecuta la operación: Dato adversarial — Probar el sistema con entradas diseñadas para confundirlo.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,ATACAR,,1.0,adversarial_challenger,evolver;evaluator,adversarial_threat,,1.0,cybersecurity,,8,0,44,4,0,26,data_flow,,0.75,adversarial,none,"idea_candidate, threat_model, safety_limits",adversarial_findings,"Cuando una idea debe resistir abuso, adaptación adversarial o casos límite autorizados.","No ejecutar contra terceros ni fuera de un entorno propio, autorizado o simulado.",normalized_challenge;source_traceability,defensive_design,S1_DEFENSIVE,medium,False,False,False,False,False,adversarial_threat|data_flow,unique,BF-CYB-M800-0375,,BF-Q2.0,15,15,2,16,12,4,64,high,1-20,category_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,,ATACAR,data_privacy_provenance,cybersecurity,defensive_design,extended,2,66,original_csv,retained,Coincidencia canónica verificada.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-L600-1514,18,4b422bc5d5ac7a07d3a31b4d80aa27f36488688fa91552f5ec00f049c33a4abf,0d868a0aa55de14c2491f1663899b40bada3c390c76a87eb4bd5e46439cdd5c3,approved_auto,,essential,True,9,BLACKFORGE,L600,lens,1514,L600-1514,lentes_1101-1700.txt,Lentes 1501-1550,Lente de autenticación multifactor,"combinar pruebas de conocimiento, posesión o inherencia.","Lente de autenticación multifactor: combinar pruebas de conocimiento, posesión o inherencia.","Examina el reto desde: Lente de autenticación multifactor: combinar pruebas de conocimiento, posesión o inherencia.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,CARTOGRAFIAR,,1.0,mapper,decomposer;frame_breaker,trust_identity_access,,1.0,cybersecurity,,30,0,16,46,0,31,evidence_required,,0.75,testable,test,"normalized_challenge, known_solutions, context",problem_map,"Cuando hace falta describir el espacio conocido, actores, dependencias o puntos ciegos.",No confundir perspectiva con evidencia de eficacia.,normalized_challenge;source_traceability,conceptual_only,S0_CONCEPTUAL,low,False,False,False,False,False,trust_identity_access|evidence_required,unique,BF-CYB-L600-1514,,BF-Q2.0,15,15,6,16,10,2,64,high,1-20,domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,,CARTOGRAFIAR,trust_identity_access,hybrid,conceptual_only,core,5,70,original_csv,retained,Coincidencia canónica verificada.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-L600-1530,19,7126ce3fd204a27ddcfaf3f18096db29f2de0c0768dbed7a5b3929f87155af09,101f7448e8274dfbfa69821523b0da9bcb4d5d64e4c400e8061f55ec2f13c1e9,approved_auto,,essential,True,9,BLACKFORGE,L600,lens,1530,L600-1530,lentes_1101-1700.txt,Lentes 1501-1550,Lente de minimización de retención,eliminar datos tan pronto como dejan de cumplir una finalidad legítima.,Lente de minimización de retención: eliminar datos tan pronto como dejan de cumplir una finalidad legítima.,"Examina el reto desde: Lente de minimización de retención: eliminar datos tan pronto como dejan de cumplir una finalidad legítima.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,CARTOGRAFIAR,,1.0,mapper,decomposer;frame_breaker,data_privacy_provenance,,1.0,cybersecurity,,30,0,16,46,0,31,data_flow,,1.0,conceptual,none,"normalized_challenge, known_solutions, context",problem_map,"Cuando hace falta describir el espacio conocido, actores, dependencias o puntos ciegos.",No confundir perspectiva con evidencia de eficacia.,normalized_challenge;source_traceability,conceptual_only,S0_CONCEPTUAL,low,False,False,False,False,False,data_privacy_provenance|data_flow,unique,BF-CYB-L600-1530,,BF-Q2.0,15,15,6,15,5,8,64,high,1-20,stage_reclassified;domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,,ROMPER,data_privacy_provenance,hybrid,conceptual_only,core,5,58,gap_audit_addition,added,Añadido al detectar un hueco de cobertura frente al catálogo completo.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-L600-1534,20,a8eca38e412232bda5fe1d29253672d7ae555ccde6305d97cae6a57506ff97fb,198e26d00102cefce55126394763ae5c5697e3eb1ddbdb0affb1402769a5cc72,approved_auto,,essential,True,9,BLACKFORGE,L600,lens,1534,L600-1534,lentes_1101-1700.txt,Lentes 1501-1550,Lente de privacidad por defecto,configurar la mínima exposición sin exigir conocimientos expertos.,Lente de privacidad por defecto: configurar la mínima exposición sin exigir conocimientos expertos.,"Examina el reto desde: Lente de privacidad por defecto: configurar la mínima exposición sin exigir conocimientos expertos.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,CARTOGRAFIAR,,1.0,mapper,decomposer;frame_breaker,data_privacy_provenance,human_factors,1.0,cybersecurity,,38,0,21,51,0,34,human_behavior,,0.75,conceptual,none,"normalized_challenge, known_solutions, context",problem_map,"Cuando hace falta describir el espacio conocido, actores, dependencias o puntos ciegos.",No confundir perspectiva con evidencia de eficacia.,normalized_challenge;source_traceability,conceptual_only,S0_CONCEPTUAL,low,False,False,False,True,True,data_privacy_provenance|human_behavior,unique,BF-CYB-L600-1534,,BF-Q2.0,15,15,8,13,5,8,64,high,1-20,tier_recalibrated;causal_axis_added;integration_contract_added,,CARTOGRAFIAR,data_privacy_provenance,cybersecurity,conceptual_only,core,5,61,gap_audit_addition,added,Añadido al detectar un hueco de cobertura frente al catálogo completo.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-L600-1536,21,18889437d2bc0effc312829f8c879a2a273a86e16506cc1e120c15c8681b0945,ce39e5acd5f0d44c67f0a2df7c12342c10642751eb695e50e869714c7ce04363,approved_auto,,essential,True,9,BLACKFORGE,L600,lens,1536,L600-1536,lentes_1101-1700.txt,Lentes 1501-1550,Lente de presupuesto de privacidad,limitar la pérdida acumulada causada por muchas consultas aparentemente inocuas.,Lente de presupuesto de privacidad: limitar la pérdida acumulada causada por muchas consultas aparentemente inocuas.,"Examina el reto desde: Lente de presupuesto de privacidad: limitar la pérdida acumulada causada por muchas consultas aparentemente inocuas.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,CARTOGRAFIAR,,1.0,mapper,decomposer;frame_breaker,data_privacy_provenance,,1.0,cybersecurity,,38,0,21,51,0,34,resource_dependency,constraint_scope,0.75,conceptual,none,"normalized_challenge, known_solutions, context",problem_map,"Cuando hace falta describir el espacio conocido, actores, dependencias o puntos ciegos.",No confundir perspectiva con evidencia de eficacia.,normalized_challenge;source_traceability,conceptual_only,S0_CONCEPTUAL,low,False,False,False,False,True,data_privacy_provenance|resource_dependency,unique,BF-CYB-L600-1536,,BF-Q2.0,15,15,8,13,5,8,64,high,1-20,stage_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,,ROMPER,data_privacy_provenance,cybersecurity,conceptual_only,core,5,63,gap_audit_addition,added,Añadido al detectar un hueco de cobertura frente al catálogo completo.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-M800-0579,22,3cdbf965301e391bebe09d093110966cf62b52e580f8d6ecdcc7fde7e0614918,13e09a61918554e355134a6428bad38be84056d7d071978623d1d36d7237b3fd,approved_auto,,essential,True,9,BLACKFORGE,M800,method,579,M800-0579,800_metodos_ideas_disruptivas.txt,Ciberseguridad,Ruta unidireccional,Impedir que datos críticos retrocedan hacia zonas menos seguras.,Ruta unidireccional — Impedir que datos críticos retrocedan hacia zonas menos seguras.,"Ejecuta la operación: Ruta unidireccional — Impedir que datos críticos retrocedan hacia zonas menos seguras.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,DIVERGIR,,0.55,idea_generator,adversarial_challenger;evaluator,data_privacy_provenance,,0.55,cybersecurity,,65,0,36,66,0,44,data_flow,,0.75,none,none,"frozen_problem_model, rupture_set, taboo_mechanisms",idea_candidate,Cuando se necesitan alternativas estructuralmente distintas y una cartera diversa.,No declarar novedad mundial sin investigación externa.,normalized_challenge;source_traceability,defensive_design,S1_DEFENSIVE,low_medium,False,False,False,False,False,data_privacy_provenance|data_flow,unique,BF-CYB-M800-0579,,BF-Q2.0,15,15,13,13,0,8,64,medium,1-20,tier_recalibrated;causal_axis_added;integration_contract_added,,DIVERGIR,data_privacy_provenance,cybersecurity,defensive_design,core,5,66,original_csv,retained,Coincidencia canónica verificada.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-R1000-0375,23,b7c4b5b1b5acdb5820bc3d760110ca314c09cc9451eccfcffd11158dea4d3e97,7eb41fba069f7c8ce488ff58c484b0e65c8192ef087e8fe2fabb54ec89e5bdfa,approved_auto,,essential,True,9,BLACKFORGE,R1000,frame_break,375,R1000-0375,1000_tecnicas_ruptura_de_marco.txt,Fronteras e interfaces,Interfaz de prueba mutua,ambas partes se autentican.,Interfaz de prueba mutua — ambas partes se autentican.,"Rompe el marco mediante: Interfaz de prueba mutua — ambas partes se autentican.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,EVALUAR,DESCOMPONER,0.55,evaluator,scope_guard;mapper,architecture_topology,evidence_verification,1.0,cybersecurity,,0,0,0,10,38,26,evidence_required,,1.0,testable,test,"artifact_or_plan, acceptance_criteria, evidence",evaluation_report,"Cuando hay que decidir con evidencia, reproducibilidad y criterio de abandono.",No cambiar métricas después de conocer el resultado.,acceptance_criteria;logging;reproducible_environment,local_analysis,S1_DEFENSIVE,low_medium,False,False,False,False,False,architecture_topology|evidence_required,unique,BF-CYB-R1000-0375,,BF-Q2.0,15,9,0,20,10,10,64,medium,1-20,stage_reclassified;category_reclassified;domain_reclassified;execution_hardened;tier_recalibrated;causal_axis_added;integration_contract_added,,DESCOMPONER,trust_identity_access,hybrid,defensive_design,extended,2,75,original_csv,corrected,Se sustituyó el texto contaminado por el texto canónico del catálogo.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-S800-0428,24,8660fdcbda5ee76b75cfb7e0652acd524b6b77b17b82917afdfdd8c25626552c,b3630a2061d34776ac0f411f06f23f079c2874961ad477e6fc149e754aea17f5,approved_auto,,essential,True,9,BLACKFORGE,S800,space_escape,428,S800-0428,800_tecnicas_salto_espacio_conocido.txt,"Gobernanza, autoridad e incentivos",Autoridad adversarial,el controlador debe intentar invalidar su propia decisión.,Autoridad adversarial — el controlador debe intentar invalidar su propia decisión.,"Explora fuera del espacio conocido mediante: Autoridad adversarial — el controlador debe intentar invalidar su propia decisión.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,ATACAR,,1.0,adversarial_challenger,evolver;evaluator,governance_incentives,adversarial_threat,1.0,cybersecurity,,8,0,19,4,0,18,authority_source,decision_owner,1.0,adversarial,none,"idea_candidate, threat_model, safety_limits",adversarial_findings,"Cuando una idea debe resistir abuso, adaptación adversarial o casos límite autorizados.","No ejecutar contra terceros ni fuera de un entorno propio, autorizado o simulado.",normalized_challenge;source_traceability,defensive_design,S1_DEFENSIVE,medium,False,False,False,False,False,governance_incentives|authority_source,unique,BF-CYB-S800-0428,,BF-Q2.0,15,13,2,18,12,3,63,high,1-20,category_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,,ATACAR,adversarial_threat,cybersecurity,defensive_design,extended,2,66,original_csv,retained,Coincidencia canónica verificada.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-L600-1544,25,db428ab1b67b4ca45d74447aadeb38427ebb8af57f806e161531b0e415b2d09e,989a53fe71867efc4349ad09a829bdc42dff369ba50f359e91e81c7774e34d11,approved_auto,,essential,True,9,BLACKFORGE,L600,lens,1544,L600-1544,lentes_1101-1700.txt,Lentes 1501-1550,Lente de sandboxing,ejecutar código no confiable dentro de límites que reduzcan su capacidad de daño.,Lente de sandboxing: ejecutar código no confiable dentro de límites que reduzcan su capacidad de daño.,"Examina el reto desde: Lente de sandboxing: ejecutar código no confiable dentro de límites que reduzcan su capacidad de daño.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,CARTOGRAFIAR,MATERIALIZAR,1.0,mapper,decomposer;frame_breaker,experimentation_benchmarks,agents_ai_devtools,1.0,cybersecurity,,30,4,42,16,3,30,constraint_scope,topology,0.75,testable,none,"normalized_challenge, known_solutions, context",problem_map,"Cuando hace falta describir el espacio conocido, actores, dependencias o puntos ciegos.",No confundir perspectiva con evidencia de eficacia.,normalized_challenge;source_traceability,conceptual_only,S0_CONCEPTUAL,low,False,False,False,False,False,experimentation_benchmarks|constraint_scope,unique,BF-CYB-L600-1544,,BF-Q2.0,15,15,6,13,10,4,63,high,1-20,stage_reclassified;domain_reclassified;execution_hardened;tier_recalibrated;causal_axis_added;integration_contract_added,,MATERIALIZAR,experimentation_benchmarks,hybrid,local_analysis,core,5,66,original_csv,retained,Coincidencia canónica verificada.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-L600-1532,26,0fc97f119f1f154863e6d41a851194b95af6df75ccb28f4d6eb73525e223e4f0,dc9e95020a9de3a9563fb4b9f8e44c524a2e96b653a5c5a5eeb084d8d6b05bb8,approved_auto,,essential,True,9,BLACKFORGE,L600,lens,1532,L600-1532,lentes_1101-1700.txt,Lentes 1501-1550,Lente de consentimiento granular,permitir aceptar finalidades concretas sin entregar un permiso general.,Lente de consentimiento granular: permitir aceptar finalidades concretas sin entregar un permiso general.,"Examina el reto desde: Lente de consentimiento granular: permitir aceptar finalidades concretas sin entregar un permiso general.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,DELIMITAR,CARTOGRAFIAR,1.0,scope_guard,mapper;frame_breaker,data_privacy_provenance,human_legal_ethics,1.0,cybersecurity,,34,0,19,59,0,36,authorization_rule,,0.75,conceptual,none,"challenge, authorized_scope, assets, constraints, stakeholders",scope_contract,"Antes de idear, cuando alcance, activos, autorización o límites no están cerrados.",No usar para reemplazar una autorización legal o técnica inexistente.,normalized_challenge;source_traceability,defensive_design,S1_DEFENSIVE,medium,False,False,False,False,True,data_privacy_provenance|authorization_rule,unique,BF-CYB-L600-1532,,BF-Q2.0,15,15,7,13,5,8,63,high,1-20,stage_reclassified;category_reclassified;execution_hardened;tier_recalibrated;causal_axis_added;integration_contract_added,,CARTOGRAFIAR,trust_identity_access,cybersecurity,conceptual_only,core,5,61,original_csv,retained,Coincidencia canónica verificada.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-M800-0577,27,756858b4481bb4f52185224efc1b18b497919c24be96640e3f081c185edb4b83,7584024890bf0b9da1a55f1b4aadc2dabe6b2ee7d7543c91d58e9766358ad909,approved_auto,,essential,True,9,BLACKFORGE,M800,method,577,M800-0577,800_metodos_ideas_disruptivas.txt,Ciberseguridad,Atestación remota,Demostrar el estado de un sistema sin inspección directa.,Atestación remota — Demostrar el estado de un sistema sin inspección directa.,"Ejecuta la operación: Atestación remota — Demostrar el estado de un sistema sin inspección directa.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,DESCOMPONER,,0.55,decomposer,frame_breaker;idea_generator,evidence_verification,,1.0,cybersecurity,,65,0,36,66,0,44,evidence_required,,1.0,none,none,"problem_map, actors, assets, states, dependencies",primitive_map,"Cuando el problema es demasiado agregado y deben aislarse primitivas, estados o fronteras.",No fragmentar hasta perder relaciones causales o responsabilidades.,normalized_challenge;source_traceability,defensive_design,S1_DEFENSIVE,low_medium,False,False,False,False,False,evidence_verification|evidence_required,unique,BF-CYB-M800-0577,,BF-Q2.0,15,13,13,20,0,2,63,medium,1-20,domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,,DESCOMPONER,evidence_verification,hybrid,defensive_design,core,5,71,gap_audit_addition,added,Añadido al detectar un hueco de cobertura frente al catálogo completo.
